Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,63661,1.00
0.030,0.100000,63661,1.11
0.030,0.200000,63661,1.25
0.040,0.300000,171970,1.43
0.040,0.400000,171970,1.67
0.040,0.500000,171970,2.00
0.040,0.550000,171970,2.22
0.041,0.600000,180783,2.50
0.050,0.650000,276010,2.86
0.050,0.700000,276010,3.33
0.050,0.750000,276010,4.00
0.050,0.775000,276010,4.44
0.050,0.800000,276010,5.00
0.050,0.825000,276010,5.71
0.050,0.850000,276010,6.67
0.050,0.875000,276010,8.00
0.050,0.887500,276010,8.89
0.050,0.900000,276010,10.00
0.050,0.912500,276010,11.43
0.051,0.925000,286431,13.33
0.051,0.937500,286431,16.00
0.051,0.943750,286431,17.78
0.051,0.950000,286431,20.00
0.060,0.956250,294649,22.86
0.060,0.962500,294649,26.67
0.060,0.968750,294649,32.00
0.060,0.971875,294649,35.56
0.060,0.975000,294649,40.00
0.060,0.978125,294649,45.71
0.060,0.981250,294649,53.33
0.061,0.984375,295769,64.00
0.070,0.985938,297942,71.11
0.070,0.987500,297942,80.00
0.070,0.989062,297942,91.43
0.070,0.990625,297942,106.67
0.070,0.992188,297942,128.00
0.070,0.992969,297942,142.22
0.071,0.993750,298264,160.00
0.080,0.994531,298413,182.86
0.100,0.995313,298631,213.33
0.120,0.996094,298851,256.00
0.130,0.996484,298948,284.44
0.150,0.996875,299114,320.00
0.160,0.997266,299204,365.71
0.171,0.997656,299303,426.67
0.200,0.998047,299429,512.00
0.210,0.998242,299474,568.89
0.221,0.998437,299542,640.00
0.231,0.998633,299590,731.43
0.251,0.998828,299657,853.33
0.271,0.999023,299708,1024.00
0.281,0.999121,299745,1137.78
0.291,0.999219,299785,1280.00
0.300,0.999316,299797,1462.86
0.310,0.999414,299825,1706.67
0.320,0.999512,299854,2048.00
0.331,0.999561,299870,2275.56
0.341,0.999609,299888,2560.00
0.351,0.999658,299908,2925.71
0.360,0.999707,299916,3413.33
0.361,0.999756,299927,4096.00
0.371,0.999780,299935,4551.11
0.381,0.999805,299943,5120.00
0.391,0.999829,299949,5851.43
0.410,0.999854,299958,6826.67
0.421,0.999878,299965,8192.00
0.441,0.999890,299968,9102.22
0.461,0.999902,299972,10240.00
0.481,0.999915,299975,11702.86
0.511,0.999927,299980,13653.33
0.521,0.999939,299983,16384.00
0.531,0.999945,299984,18204.44
0.542,0.999951,299986,20480.00
0.562,0.999957,299988,23405.71
0.712,0.999963,299990,27306.67
0.741,0.999969,299991,32768.00
0.772,0.999973,299992,36408.89
0.792,0.999976,299993,40960.00
0.822,0.999979,299994,46811.43
0.952,0.999982,299995,54613.33
1.002,0.999985,299996,65536.00
1.002,0.999986,299996,72817.78
1.714,0.999988,299997,81920.00
1.714,0.999989,299997,93622.86
2.265,0.999991,299998,109226.67
2.265,0.999992,299998,131072.00
2.265,0.999993,299998,145635.56
2.575,0.999994,299999,163840.00
2.575,0.999995,299999,187245.71
2.575,0.999995,299999,218453.33
2.575,0.999996,299999,262144.00
2.575,0.999997,299999,291271.11
2.795,0.999997,300000,327680.00
2.795,1.000000,300000,inf
