Value,Percentile,TotalCount,1/(1-Percentile)
2.809,0.000000,1,1.00
12.319,0.100000,31018,1.11
12.503,0.200000,62216,1.25
12.583,0.300000,92086,1.43
12.655,0.400000,122547,1.67
12.727,0.500000,152463,2.00
12.767,0.550000,167088,2.22
12.807,0.600000,180616,2.50
12.855,0.650000,195656,2.86
12.903,0.700000,210206,3.33
12.951,0.750000,225034,4.00
12.983,0.775000,234998,4.44
13.007,0.800000,242326,5.00
13.031,0.825000,249781,5.71
13.055,0.850000,257134,6.67
13.079,0.875000,264551,8.00
13.087,0.887500,266952,8.89
13.103,0.900000,271621,10.00
13.111,0.912500,273863,11.43
13.127,0.925000,277981,13.33
13.143,0.937500,281428,16.00
13.159,0.943750,284446,17.78
13.167,0.950000,285698,20.00
13.183,0.956250,287709,22.86
13.199,0.962500,289171,26.67
13.223,0.968750,290722,32.00
13.247,0.971875,291648,35.56
13.287,0.975000,292640,40.00
13.335,0.978125,293479,45.71
13.391,0.981250,294378,53.33
13.455,0.984375,295352,64.00
13.487,0.985938,295824,71.11
13.519,0.987500,296301,80.00
13.559,0.989062,296820,91.43
13.591,0.990625,297217,106.67
13.631,0.992188,297688,128.00
13.663,0.992969,297919,142.22
13.711,0.993750,298156,160.00
13.807,0.994531,298361,182.86
14.047,0.995313,298600,213.33
14.415,0.996094,298833,256.00
14.615,0.996484,298951,284.44
14.847,0.996875,299064,320.00
15.135,0.997266,299181,365.71
15.383,0.997656,299297,426.67
15.679,0.998047,299415,512.00
15.863,0.998242,299474,568.89
16.023,0.998437,299536,640.00
16.191,0.998633,299592,731.43
16.335,0.998828,299652,853.33
16.607,0.999023,299711,1024.00
16.895,0.999121,299739,1137.78
17.311,0.999219,299767,1280.00
17.727,0.999316,299795,1462.86
18.223,0.999414,299825,1706.67
18.559,0.999512,299855,2048.00
18.607,0.999561,299872,2275.56
18.703,0.999609,299883,2560.00
18.831,0.999658,299899,2925.71
18.943,0.999707,299913,3413.33
19.039,0.999756,299929,4096.00
19.055,0.999780,299936,4551.11
19.135,0.999805,299943,5120.00
19.167,0.999829,299949,5851.43
19.279,0.999854,299957,6826.67
19.391,0.999878,299964,8192.00
19.439,0.999890,299969,9102.22
19.487,0.999902,299972,10240.00
19.567,0.999915,299975,11702.86
19.727,0.999927,299979,13653.33
20.351,0.999939,299982,16384.00
20.943,0.999945,299984,18204.44
22.255,0.999951,299986,20480.00
22.623,0.999957,299988,23405.71
23.231,0.999963,299990,27306.67
24.447,0.999969,299991,32768.00
24.575,0.999973,299992,36408.89
25.231,0.999976,299993,40960.00
26.095,0.999979,299994,46811.43
26.463,0.999982,299995,54613.33
30.831,0.999985,299996,65536.00
30.831,0.999986,299996,72817.78
40.799,0.999988,299997,81920.00
40.799,0.999989,299997,93622.86
58.367,0.999991,299998,109226.67
58.367,0.999992,299998,131072.00
58.367,0.999993,299998,145635.56
63.807,0.999994,299999,163840.00
63.807,0.999995,299999,187245.71
63.807,0.999995,299999,218453.33
63.807,0.999996,299999,262144.00
63.807,0.999997,299999,291271.11
85.567,0.999997,300000,327680.00
85.567,1.000000,300000,inf
