Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,142856,1.00
0.001,0.100000,142856,1.11
0.001,0.200000,142856,1.25
0.001,0.300000,142856,1.43
0.001,0.400000,142856,1.67
0.157,0.500000,150526,2.00
0.198,0.550000,167653,2.22
0.218,0.600000,182200,2.50
0.238,0.650000,200192,2.86
0.257,0.700000,211283,3.33
0.268,0.750000,227552,4.00
0.278,0.775000,235392,4.44
0.288,0.800000,242346,5.00
0.298,0.825000,248428,5.71
0.318,0.850000,257557,6.67
0.338,0.875000,263165,8.00
0.358,0.887500,266505,8.89
0.408,0.900000,270298,10.00
0.478,0.912500,274234,11.43
0.538,0.925000,277616,13.33
0.709,0.937500,281362,16.00
0.759,0.943750,283277,17.78
0.809,0.950000,285036,20.00
0.849,0.956250,287167,22.86
0.869,0.962500,288814,26.67
0.889,0.968750,290659,32.00
0.899,0.971875,291582,35.56
0.910,0.975000,292535,40.00
0.929,0.978125,294023,45.71
0.939,0.981250,294611,53.33
0.959,0.984375,295583,64.00
0.969,0.985938,295931,71.11
0.980,0.987500,296262,80.00
1.009,0.989062,296750,91.43
1.079,0.990625,297196,106.67
1.330,0.992188,297673,128.00
1.390,0.992969,297891,142.22
1.470,0.993750,298140,160.00
1.760,0.994531,298361,182.86
2.423,0.995313,298595,213.33
3.455,0.996094,298829,256.00
4.025,0.996484,298947,284.44
4.627,0.996875,299066,320.00
5.399,0.997266,299181,365.71
6.039,0.997656,299298,426.67
6.903,0.998047,299415,512.00
7.403,0.998242,299473,568.89
7.775,0.998437,299532,640.00
8.199,0.998633,299591,731.43
8.511,0.998828,299649,853.33
8.751,0.999023,299708,1024.00
8.911,0.999121,299741,1137.78
9.071,0.999219,299767,1280.00
9.175,0.999316,299796,1462.86
9.327,0.999414,299826,1706.67
9.423,0.999512,299858,2048.00
9.447,0.999561,299871,2275.56
9.487,0.999609,299884,2560.00
9.551,0.999658,299898,2925.71
9.647,0.999707,299914,3413.33
9.767,0.999756,299929,4096.00
9.807,0.999780,299935,4551.11
9.831,0.999805,299943,5120.00
9.879,0.999829,299949,5851.43
9.991,0.999854,299957,6826.67
10.047,0.999878,299964,8192.00
10.119,0.999890,299968,9102.22
10.167,0.999902,299971,10240.00
10.263,0.999915,299975,11702.86
10.375,0.999927,299979,13653.33
10.615,0.999939,299982,16384.00
11.151,0.999945,299984,18204.44
11.263,0.999951,299986,20480.00
11.895,0.999957,299988,23405.71
12.007,0.999963,299990,27306.67
13.143,0.999969,299991,32768.00
13.455,0.999973,299992,36408.89
13.671,0.999976,299993,40960.00
14.287,0.999979,299994,46811.43
14.383,0.999982,299995,54613.33
20.239,0.999985,299996,65536.00
20.239,0.999986,299996,72817.78
25.535,0.999988,299997,81920.00
25.535,0.999989,299997,93622.86
35.231,0.999991,299998,109226.67
35.231,0.999992,299998,131072.00
35.231,0.999993,299998,145635.56
41.311,0.999994,299999,163840.00
41.311,0.999995,299999,187245.71
41.311,0.999995,299999,218453.33
41.311,0.999996,299999,262144.00
41.311,0.999997,299999,291271.11
66.623,0.999997,300000,327680.00
66.623,1.000000,300000,inf
