Value,Percentile,TotalCount,1/(1-Percentile)
0.551,0.000000,7,1.00
0.671,0.100000,35197,1.11
0.691,0.200000,64158,1.25
0.711,0.300000,102399,1.43
0.721,0.400000,123889,1.67
0.732,0.500000,155201,2.00
0.741,0.550000,167347,2.22
0.751,0.600000,187675,2.50
0.752,0.650000,196878,2.86
0.762,0.700000,214888,3.33
0.772,0.750000,230709,4.00
0.781,0.775000,237362,4.44
0.782,0.800000,244419,5.00
0.791,0.825000,249798,5.71
0.792,0.850000,256158,6.67
0.802,0.875000,265892,8.00
0.811,0.887500,269328,8.89
0.812,0.900000,273940,10.00
0.812,0.912500,273940,11.43
0.822,0.925000,280328,13.33
0.831,0.937500,282181,16.00
0.832,0.943750,285114,17.78
0.832,0.950000,285114,20.00
0.842,0.956250,288732,22.86
0.851,0.962500,289565,26.67
0.852,0.968750,291237,32.00
0.861,0.971875,291809,35.56
0.862,0.975000,292960,40.00
0.872,0.978125,294061,45.71
0.882,0.981250,294753,53.33
0.902,0.984375,295557,64.00
0.912,0.985938,295838,71.11
0.932,0.987500,296263,80.00
0.971,0.989062,296731,91.43
1.012,0.990625,297217,106.67
1.102,0.992188,297684,128.00
1.162,0.992969,297907,142.22
1.233,0.993750,298132,160.00
1.322,0.994531,298365,182.86
1.422,0.995313,298595,213.33
1.543,0.996094,298839,256.00
1.623,0.996484,298947,284.44
1.714,0.996875,299065,320.00
1.834,0.997266,299185,365.71
1.954,0.997656,299301,426.67
2.095,0.998047,299428,512.00
2.145,0.998242,299477,568.89
2.215,0.998437,299532,640.00
2.315,0.998633,299590,731.43
2.405,0.998828,299650,853.33
2.515,0.999023,299709,1024.00
2.565,0.999121,299737,1137.78
2.617,0.999219,299766,1280.00
2.657,0.999316,299795,1462.86
2.727,0.999414,299825,1706.67
2.815,0.999512,299854,2048.00
2.875,0.999561,299870,2275.56
2.947,0.999609,299883,2560.00
3.017,0.999658,299898,2925.71
3.097,0.999707,299913,3413.33
3.197,0.999756,299928,4096.00
3.257,0.999780,299935,4551.11
3.307,0.999805,299943,5120.00
3.347,0.999829,299949,5851.43
3.457,0.999854,299958,6826.67
3.629,0.999878,299964,8192.00
3.867,0.999890,299970,9102.22
3.869,0.999902,299971,10240.00
3.997,0.999915,299975,11702.86
4.089,0.999927,299979,13653.33
4.451,0.999939,299982,16384.00
4.739,0.999945,299984,18204.44
4.871,0.999951,299986,20480.00
5.351,0.999957,299988,23405.71
5.411,0.999963,299990,27306.67
5.431,0.999969,299991,32768.00
5.563,0.999973,299992,36408.89
5.803,0.999976,299993,40960.00
5.895,0.999979,299994,46811.43
7.195,0.999982,299995,54613.33
10.983,0.999985,299996,65536.00
10.983,0.999986,299996,72817.78
11.583,0.999988,299997,81920.00
11.583,0.999989,299997,93622.86
12.679,0.999991,299998,109226.67
12.679,0.999992,299998,131072.00
12.679,0.999993,299998,145635.56
25.343,0.999994,299999,163840.00
25.343,0.999995,299999,187245.71
25.343,0.999995,299999,218453.33
25.343,0.999996,299999,262144.00
25.343,0.999997,299999,291271.11
34.495,0.999997,300000,327680.00
34.495,1.000000,300000,inf
