Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,150140,1.00
0.001,0.100000,150140,1.11
0.001,0.200000,150140,1.25
0.001,0.300000,150140,1.43
0.001,0.400000,150140,1.67
0.001,0.500000,150140,2.00
0.036,0.550000,165481,2.22
0.086,0.600000,181757,2.50
0.147,0.650000,195061,2.86
0.265,0.700000,210039,3.33
0.426,0.750000,225426,4.00
0.527,0.775000,232668,4.44
0.647,0.800000,240085,5.00
2.381,0.825000,247505,5.71
30.495,0.850000,255000,6.67
60.415,0.875000,262506,8.00
63.295,0.887500,266469,8.89
63.487,0.900000,270589,10.00
63.615,0.912500,274339,11.43
63.743,0.925000,278041,13.33
63.871,0.937500,282498,16.00
63.903,0.943750,283574,17.78
63.967,0.950000,285576,20.00
64.031,0.956250,287864,22.86
64.063,0.962500,288791,26.67
64.159,0.968750,291466,32.00
64.191,0.971875,292463,35.56
64.223,0.975000,293139,40.00
64.255,0.978125,293752,45.71
64.319,0.981250,294694,53.33
64.383,0.984375,295634,64.00
64.415,0.985938,295994,71.11
64.447,0.987500,296300,80.00
64.511,0.989062,296956,91.43
64.543,0.990625,297260,106.67
64.639,0.992188,297775,128.00
64.671,0.992969,297932,142.22
64.735,0.993750,298128,160.00
64.863,0.994531,298391,182.86
65.087,0.995313,298601,213.33
65.727,0.996094,298829,256.00
70.143,0.996484,298947,284.44
84.415,0.996875,299063,320.00
121.599,0.997266,299180,365.71
183.039,0.997656,299297,426.67
242.943,0.998047,299415,512.00
274.175,0.998242,299475,568.89
308.223,0.998437,299532,640.00
343.039,0.998633,299590,731.43
361.983,0.998828,299649,853.33
370.943,0.999023,299708,1024.00
374.271,0.999121,299738,1137.78
382.719,0.999219,299766,1280.00
387.071,0.999316,299798,1462.86
398.591,0.999414,299825,1706.67
428.287,0.999512,299854,2048.00
447.231,0.999561,299869,2275.56
476.415,0.999609,299883,2560.00
526.847,0.999658,299898,2925.71
552.959,0.999707,299913,3413.33
579.071,0.999756,299927,4096.00
601.087,0.999780,299935,4551.11
623.103,0.999805,299942,5120.00
636.927,0.999829,299949,5851.43
677.887,0.999854,299957,6826.67
695.807,0.999878,299964,8192.00
708.607,0.999890,299968,9102.22
720.383,0.999902,299971,10240.00
754.175,0.999915,299975,11702.86
796.671,0.999927,299979,13653.33
817.663,0.999939,299982,16384.00
837.631,0.999945,299984,18204.44
845.311,0.999951,299986,20480.00
867.327,0.999957,299988,23405.71
871.423,0.999963,299990,27306.67
878.079,0.999969,299991,32768.00
895.999,0.999973,299992,36408.89
909.823,0.999976,299993,40960.00
925.695,0.999979,299994,46811.43
927.743,0.999982,299995,54613.33
959.487,0.999985,299996,65536.00
959.487,0.999986,299996,72817.78
959.999,0.999988,299997,81920.00
959.999,0.999989,299997,93622.86
1012.735,0.999991,299998,109226.67
1012.735,0.999992,299998,131072.00
1012.735,0.999993,299998,145635.56
1020.927,0.999994,299999,163840.00
1020.927,0.999995,299999,187245.71
1020.927,0.999995,299999,218453.33
1020.927,0.999996,299999,262144.00
1020.927,0.999997,299999,291271.11
1022.463,0.999997,300000,327680.00
1022.463,1.000000,300000,inf
