Value,Percentile,TotalCount,1/(1-Percentile)
0.541,0.000000,2,1.00
0.662,0.100000,30546,1.11
0.691,0.200000,71020,1.25
0.701,0.300000,90380,1.43
0.721,0.400000,132981,1.67
0.731,0.500000,154700,2.00
0.741,0.550000,175705,2.22
0.742,0.600000,185026,2.50
0.751,0.650000,195398,2.86
0.761,0.700000,212934,3.33
0.771,0.750000,228617,4.00
0.772,0.775000,236291,4.44
0.781,0.800000,242507,5.00
0.782,0.825000,249353,5.71
0.792,0.850000,260560,6.67
0.801,0.875000,264642,8.00
0.802,0.887500,269849,8.89
0.811,0.900000,273055,10.00
0.812,0.912500,277492,11.43
0.821,0.925000,279902,13.33
0.822,0.937500,283325,16.00
0.822,0.943750,283325,17.78
0.832,0.950000,287557,20.00
0.832,0.956250,287557,22.86
0.842,0.962500,290635,26.67
0.842,0.968750,290635,32.00
0.852,0.971875,292634,35.56
0.852,0.975000,292634,40.00
0.862,0.978125,293989,45.71
0.872,0.981250,294829,53.33
0.882,0.984375,295407,64.00
0.892,0.985938,295822,71.11
0.912,0.987500,296309,80.00
0.942,0.989062,296801,91.43
0.982,0.990625,297242,106.67
1.052,0.992188,297674,128.00
1.102,0.992969,297914,142.22
1.162,0.993750,298137,160.00
1.242,0.994531,298366,182.86
1.353,0.995313,298607,213.33
1.483,0.996094,298829,256.00
1.573,0.996484,298946,284.44
1.673,0.996875,299071,320.00
1.774,0.997266,299181,365.71
1.914,0.997656,299298,426.67
2.055,0.998047,299419,512.00
2.125,0.998242,299475,568.89
2.235,0.998437,299542,640.00
2.285,0.998633,299591,731.43
2.375,0.998828,299650,853.33
2.475,0.999023,299709,1024.00
2.535,0.999121,299738,1137.78
2.605,0.999219,299773,1280.00
2.657,0.999316,299796,1462.86
2.715,0.999414,299825,1706.67
2.807,0.999512,299855,2048.00
2.847,0.999561,299869,2275.56
2.917,0.999609,299885,2560.00
2.987,0.999658,299898,2925.71
3.057,0.999707,299914,3413.33
3.157,0.999756,299928,4096.00
3.227,0.999780,299935,4551.11
3.337,0.999805,299943,5120.00
3.457,0.999829,299949,5851.43
3.727,0.999854,299957,6826.67
3.847,0.999878,299965,8192.00
3.927,0.999890,299968,9102.22
4.119,0.999902,299971,10240.00
4.371,0.999915,299975,11702.86
4.931,0.999927,299979,13653.33
5.223,0.999939,299982,16384.00
5.815,0.999945,299984,18204.44
7.175,0.999951,299986,20480.00
8.431,0.999957,299988,23405.71
9.983,0.999963,299990,27306.67
10.135,0.999969,299991,32768.00
10.263,0.999973,299992,36408.89
11.327,0.999976,299993,40960.00
12.431,0.999979,299994,46811.43
14.239,0.999982,299995,54613.33
15.415,0.999985,299996,65536.00
15.415,0.999986,299996,72817.78
21.807,0.999988,299997,81920.00
21.807,0.999989,299997,93622.86
25.615,0.999991,299998,109226.67
25.615,0.999992,299998,131072.00
25.615,0.999993,299998,145635.56
26.095,0.999994,299999,163840.00
26.095,0.999995,299999,187245.71
26.095,0.999995,299999,218453.33
26.095,0.999996,299999,262144.00
26.095,0.999997,299999,291271.11
32.255,0.999997,300000,327680.00
32.255,1.000000,300000,inf
