Value,Percentile,TotalCount,1/(1-Percentile)
2.617,0.000000,1,1.00
3.123,0.100000,30375,1.11
3.257,0.200000,60114,1.25
3.353,0.300000,90391,1.43
3.437,0.400000,120184,1.67
3.523,0.500000,150295,2.00
3.567,0.550000,165129,2.22
3.613,0.600000,180526,2.50
3.657,0.650000,195318,2.86
3.703,0.700000,210120,3.33
3.761,0.750000,225278,4.00
3.795,0.775000,232605,4.44
3.835,0.800000,240316,5.00
3.875,0.825000,247618,5.71
3.919,0.850000,255026,6.67
4.011,0.875000,262557,8.00
4.179,0.887500,266261,8.89
4.571,0.900000,270005,10.00
8.431,0.912500,273751,11.43
25.375,0.925000,277530,13.33
25.583,0.937500,281492,16.00
25.663,0.943750,283272,17.78
25.743,0.950000,285016,20.00
25.839,0.956250,287025,22.86
25.951,0.962500,288962,26.67
26.111,0.968750,290681,32.00
26.287,0.971875,291605,35.56
27.055,0.975000,292501,40.00
55.711,0.978125,293438,45.71
88.895,0.981250,294483,53.33
89.151,0.984375,295404,64.00
89.279,0.985938,296217,71.11
89.343,0.987500,296697,80.00
89.407,0.989062,297180,91.43
89.471,0.990625,297610,106.67
89.535,0.992188,298010,128.00
89.535,0.992969,298010,142.22
89.599,0.993750,298325,160.00
89.663,0.994531,298619,182.86
89.663,0.995313,298619,213.33
89.727,0.996094,298904,256.00
89.791,0.996484,299143,284.44
89.791,0.996875,299143,320.00
89.855,0.997266,299324,365.71
89.855,0.997656,299324,426.67
89.919,0.998047,299416,512.00
89.983,0.998242,299474,568.89
90.111,0.998437,299545,640.00
90.303,0.998633,299597,731.43
94.207,0.998828,299649,853.33
166.271,0.999023,299708,1024.00
199.551,0.999121,299737,1137.78
243.199,0.999219,299766,1280.00
286.975,0.999316,299795,1462.86
325.887,0.999414,299825,1706.67
354.047,0.999512,299854,2048.00
374.015,0.999561,299869,2275.56
398.591,0.999609,299884,2560.00
410.879,0.999658,299899,2925.71
414.463,0.999707,299913,3413.33
452.351,0.999756,299927,4096.00
475.135,0.999780,299935,4551.11
502.271,0.999805,299942,5120.00
518.655,0.999829,299949,5851.43
551.423,0.999854,299957,6826.67
583.167,0.999878,299964,8192.00
594.431,0.999890,299968,9102.22
610.815,0.999902,299971,10240.00
620.031,0.999915,299975,11702.86
637.439,0.999927,299979,13653.33
646.655,0.999939,299982,16384.00
656.895,0.999945,299984,18204.44
675.839,0.999951,299986,20480.00
711.679,0.999957,299988,23405.71
722.943,0.999963,299990,27306.67
751.615,0.999969,299991,32768.00
797.183,0.999973,299992,36408.89
806.911,0.999976,299993,40960.00
814.591,0.999979,299994,46811.43
826.367,0.999982,299995,54613.33
841.727,0.999985,299996,65536.00
841.727,0.999986,299996,72817.78
870.399,0.999988,299997,81920.00
870.399,0.999989,299997,93622.86
898.559,0.999991,299998,109226.67
898.559,0.999992,299998,131072.00
898.559,0.999993,299998,145635.56
927.743,0.999994,299999,163840.00
927.743,0.999995,299999,187245.71
927.743,0.999995,299999,218453.33
927.743,0.999996,299999,262144.00
927.743,0.999997,299999,291271.11
950.783,0.999997,300000,327680.00
950.783,1.000000,300000,inf
