Value,Percentile,TotalCount,1/(1-Percentile)
2.609,0.000000,1,1.00
3.141,0.100000,30287,1.11
3.279,0.200000,60397,1.25
3.373,0.300000,90625,1.43
3.457,0.400000,120456,1.67
3.541,0.500000,150017,2.00
3.585,0.550000,165303,2.22
3.627,0.600000,180199,2.50
3.671,0.650000,195551,2.86
3.717,0.700000,210577,3.33
3.773,0.750000,225016,4.00
3.809,0.775000,232782,4.44
3.845,0.800000,240202,5.00
3.883,0.825000,247613,5.71
3.925,0.850000,255004,6.67
4.013,0.875000,262565,8.00
4.171,0.887500,266285,8.89
4.495,0.900000,270009,10.00
6.891,0.912500,273750,11.43
25.343,0.925000,277721,13.33
25.535,0.937500,281428,16.00
25.615,0.943750,283167,17.78
25.711,0.950000,285275,20.00
25.791,0.956250,286929,22.86
25.903,0.962500,288849,26.67
26.063,0.968750,290654,32.00
26.239,0.971875,291606,35.56
26.687,0.975000,292501,40.00
57.119,0.978125,293438,45.71
88.895,0.981250,294419,53.33
89.151,0.984375,295461,64.00
89.215,0.985938,295881,71.11
89.279,0.987500,296319,80.00
89.343,0.989062,296822,91.43
89.407,0.990625,297262,106.67
89.471,0.992188,297692,128.00
89.535,0.992969,298040,142.22
89.599,0.993750,298371,160.00
89.599,0.994531,298371,182.86
89.663,0.995313,298710,213.33
89.727,0.996094,299012,256.00
89.727,0.996484,299012,284.44
89.791,0.996875,299256,320.00
89.791,0.997266,299256,365.71
89.855,0.997656,299415,426.67
89.855,0.998047,299415,512.00
89.919,0.998242,299499,568.89
89.983,0.998437,299564,640.00
90.047,0.998633,299599,731.43
90.175,0.998828,299650,853.33
90.943,0.999023,299708,1024.00
104.511,0.999121,299737,1137.78
139.135,0.999219,299766,1280.00
196.735,0.999316,299795,1462.86
270.079,0.999414,299825,1706.67
326.911,0.999512,299854,2048.00
366.335,0.999561,299869,2275.56
381.439,0.999609,299883,2560.00
399.359,0.999658,299899,2925.71
411.903,0.999707,299915,3413.33
421.887,0.999756,299927,4096.00
438.271,0.999780,299935,4551.11
470.271,0.999805,299942,5120.00
486.911,0.999829,299949,5851.43
532.479,0.999854,299957,6826.67
623.615,0.999878,299964,8192.00
668.159,0.999890,299969,9102.22
684.543,0.999902,299971,10240.00
704.511,0.999915,299975,11702.86
724.991,0.999927,299979,13653.33
769.535,0.999939,299982,16384.00
782.335,0.999945,299984,18204.44
785.919,0.999951,299986,20480.00
808.447,0.999957,299988,23405.71
843.263,0.999963,299990,27306.67
850.943,0.999969,299991,32768.00
870.911,0.999973,299992,36408.89
873.983,0.999976,299993,40960.00
877.055,0.999979,299994,46811.43
882.687,0.999982,299995,54613.33
909.311,0.999985,299996,65536.00
909.311,0.999986,299996,72817.78
913.919,0.999988,299997,81920.00
913.919,0.999989,299997,93622.86
936.959,0.999991,299998,109226.67
936.959,0.999992,299998,131072.00
936.959,0.999993,299998,145635.56
938.495,0.999994,299999,163840.00
938.495,0.999995,299999,187245.71
938.495,0.999995,299999,218453.33
938.495,0.999996,299999,262144.00
938.495,0.999997,299999,291271.11
968.191,0.999997,300000,327680.00
968.191,1.000000,300000,inf
