Value,Percentile,TotalCount,1/(1-Percentile)
2.879,0.000000,1,1.00
3.181,0.100000,30049,1.11
3.291,0.200000,60162,1.25
3.373,0.300000,90533,1.43
3.451,0.400000,120147,1.67
3.531,0.500000,150505,2.00
3.569,0.550000,165692,2.22
3.607,0.600000,180506,2.50
3.645,0.650000,195135,2.86
3.691,0.700000,210330,3.33
3.747,0.750000,225112,4.00
3.781,0.775000,232951,4.44
3.813,0.800000,240087,5.00
3.849,0.825000,247742,5.71
3.891,0.850000,255225,6.67
3.997,0.875000,262531,8.00
4.163,0.887500,266255,8.89
4.563,0.900000,270004,10.00
6.823,0.912500,273751,11.43
25.327,0.925000,277733,13.33
25.519,0.937500,281382,16.00
25.599,0.943750,283163,17.78
25.695,0.950000,285214,20.00
25.791,0.956250,286981,22.86
25.903,0.962500,288780,26.67
26.111,0.968750,290643,32.00
26.367,0.971875,291579,35.56
29.487,0.975000,292500,40.00
64.223,0.978125,293438,45.71
88.895,0.981250,294518,53.33
89.151,0.984375,295615,64.00
89.215,0.985938,296025,71.11
89.279,0.987500,296504,80.00
89.343,0.989062,297010,91.43
89.407,0.990625,297460,106.67
89.471,0.992188,297847,128.00
89.535,0.992969,298191,142.22
89.535,0.993750,298191,160.00
89.599,0.994531,298558,182.86
89.663,0.995313,298856,213.33
89.663,0.996094,298856,256.00
89.727,0.996484,299144,284.44
89.727,0.996875,299144,320.00
89.791,0.997266,299325,365.71
89.791,0.997656,299325,426.67
89.855,0.998047,299430,512.00
89.919,0.998242,299500,568.89
89.983,0.998437,299553,640.00
90.111,0.998633,299628,731.43
90.175,0.998828,299656,853.33
90.815,0.999023,299708,1024.00
101.759,0.999121,299737,1137.78
109.375,0.999219,299766,1280.00
126.975,0.999316,299795,1462.86
160.895,0.999414,299825,1706.67
219.263,0.999512,299854,2048.00
270.847,0.999561,299869,2275.56
311.295,0.999609,299883,2560.00
345.343,0.999658,299898,2925.71
368.895,0.999707,299913,3413.33
391.935,0.999756,299928,4096.00
402.943,0.999780,299935,4551.11
407.039,0.999805,299942,5120.00
411.647,0.999829,299949,5851.43
418.559,0.999854,299957,6826.67
471.807,0.999878,299964,8192.00
501.503,0.999890,299968,9102.22
517.375,0.999902,299971,10240.00
528.383,0.999915,299975,11702.86
562.687,0.999927,299979,13653.33
576.511,0.999939,299982,16384.00
588.799,0.999945,299984,18204.44
652.799,0.999951,299986,20480.00
663.551,0.999957,299988,23405.71
693.759,0.999963,299990,27306.67
700.415,0.999969,299991,32768.00
705.535,0.999973,299992,36408.89
758.783,0.999976,299993,40960.00
771.071,0.999979,299994,46811.43
837.631,0.999982,299995,54613.33
869.375,0.999985,299996,65536.00
869.375,0.999986,299996,72817.78
869.887,0.999988,299997,81920.00
869.887,0.999989,299997,93622.86
871.935,0.999991,299998,109226.67
871.935,0.999992,299998,131072.00
871.935,0.999993,299998,145635.56
889.343,0.999994,299999,163840.00
889.343,0.999995,299999,187245.71
889.343,0.999995,299999,218453.33
889.343,0.999996,299999,262144.00
889.343,0.999997,299999,291271.11
986.623,0.999997,300000,327680.00
986.623,1.000000,300000,inf
