Value,Percentile,TotalCount,1/(1-Percentile)
0.481,0.000000,1,1.00
0.631,0.100000,30046,1.11
0.661,0.200000,62220,1.25
0.681,0.300000,92031,1.43
0.701,0.400000,125890,1.67
0.712,0.500000,150414,2.00
0.722,0.550000,167798,2.22
0.732,0.600000,184492,2.50
0.742,0.650000,199848,2.86
0.752,0.700000,213651,3.33
0.762,0.750000,225748,4.00
0.772,0.775000,236643,4.44
0.781,0.800000,241040,5.00
0.791,0.825000,249450,5.71
0.801,0.850000,256651,6.67
0.811,0.875000,262715,8.00
0.821,0.887500,267713,8.89
0.822,0.900000,270450,10.00
0.832,0.912500,274204,11.43
0.851,0.925000,277883,13.33
0.871,0.937500,281358,16.00
0.882,0.943750,283331,17.78
0.911,0.950000,285098,20.00
0.941,0.956250,286876,22.86
0.982,0.962500,288915,26.67
1.042,0.968750,290629,32.00
1.092,0.971875,291693,35.56
1.152,0.975000,292583,40.00
1.232,0.978125,293465,45.71
1.343,0.981250,294404,53.33
1.483,0.984375,295358,64.00
1.563,0.985938,295809,71.11
1.653,0.987500,296263,80.00
1.754,0.989062,296724,91.43
1.854,0.990625,297214,106.67
1.964,0.992188,297687,128.00
2.024,0.992969,297904,142.22
2.095,0.993750,298147,160.00
2.175,0.994531,298364,182.86
2.265,0.995313,298598,213.33
2.365,0.996094,298835,256.00
2.425,0.996484,298947,284.44
2.505,0.996875,299074,320.00
2.575,0.997266,299180,365.71
2.665,0.997656,299298,426.67
2.767,0.998047,299416,512.00
2.835,0.998242,299474,568.89
2.907,0.998437,299539,640.00
2.975,0.998633,299590,731.43
3.057,0.998828,299653,853.33
3.137,0.999023,299708,1024.00
3.247,0.999121,299742,1137.78
3.317,0.999219,299769,1280.00
3.407,0.999316,299795,1462.86
3.507,0.999414,299826,1706.67
3.597,0.999512,299856,2048.00
3.637,0.999561,299869,2275.56
3.687,0.999609,299884,2560.00
3.749,0.999658,299898,2925.71
3.949,0.999707,299915,3413.33
4.089,0.999756,299927,4096.00
4.179,0.999780,299936,4551.11
4.239,0.999805,299942,5120.00
4.371,0.999829,299949,5851.43
4.471,0.999854,299957,6826.67
4.591,0.999878,299964,8192.00
4.711,0.999890,299968,9102.22
4.871,0.999902,299971,10240.00
5.031,0.999915,299975,11702.86
5.111,0.999927,299979,13653.33
5.151,0.999939,299982,16384.00
5.283,0.999945,299984,18204.44
5.331,0.999951,299986,20480.00
5.971,0.999957,299988,23405.71
8.487,0.999963,299990,27306.67
8.791,0.999969,299991,32768.00
9.663,0.999973,299992,36408.89
9.903,0.999976,299993,40960.00
10.095,0.999979,299994,46811.43
10.151,0.999982,299995,54613.33
10.263,0.999985,299996,65536.00
10.263,0.999986,299996,72817.78
10.271,0.999988,299997,81920.00
10.271,0.999989,299997,93622.86
10.303,0.999991,299998,109226.67
10.303,0.999992,299998,131072.00
10.303,0.999993,299998,145635.56
10.551,0.999994,299999,163840.00
10.551,0.999995,299999,187245.71
10.551,0.999995,299999,218453.33
10.551,0.999996,299999,262144.00
10.551,0.999997,299999,291271.11
13.511,0.999997,300000,327680.00
13.511,1.000000,300000,inf
