Value,Percentile,TotalCount,1/(1-Percentile)
0.731,0.000000,1,1.00
1.062,0.100000,30855,1.11
3.999,0.200000,60121,1.25
4.199,0.300000,92554,1.43
4.299,0.400000,121442,1.67
4.391,0.500000,151514,2.00
4.439,0.550000,166275,2.22
4.491,0.600000,181443,2.50
4.551,0.650000,195252,2.86
4.619,0.700000,210276,3.33
4.711,0.750000,225742,4.00
4.791,0.775000,232535,4.44
4.943,0.800000,240106,5.00
5.143,0.825000,247546,5.71
5.463,0.850000,255077,6.67
7.047,0.875000,262524,8.00
8.423,0.887500,266252,8.89
15.351,0.900000,270014,10.00
16.191,0.912500,273774,11.43
17.311,0.925000,277500,13.33
18.463,0.937500,281252,16.00
18.847,0.943750,283169,17.78
19.151,0.950000,285044,20.00
19.439,0.956250,286922,22.86
19.903,0.962500,288788,26.67
21.167,0.968750,290642,32.00
21.615,0.971875,291604,35.56
21.999,0.975000,292500,40.00
22.447,0.978125,293453,45.71
23.679,0.981250,294380,53.33
27.679,0.984375,295316,64.00
29.151,0.985938,295787,71.11
29.775,0.987500,296255,80.00
30.271,0.989062,296725,91.43
30.783,0.990625,297208,106.67
31.263,0.992188,297673,128.00
31.567,0.992969,297892,142.22
32.015,0.993750,298127,160.00
32.895,0.994531,298362,182.86
33.535,0.995313,298613,213.33
33.983,0.996094,298836,256.00
34.271,0.996484,298958,284.44
34.687,0.996875,299072,320.00
35.487,0.997266,299182,365.71
36.479,0.997656,299298,426.67
37.823,0.998047,299417,512.00
38.207,0.998242,299474,568.89
38.687,0.998437,299535,640.00
39.199,0.998633,299592,731.43
39.999,0.998828,299650,853.33
41.311,0.999023,299709,1024.00
41.919,0.999121,299737,1137.78
43.295,0.999219,299766,1280.00
45.567,0.999316,299796,1462.86
47.007,0.999414,299827,1706.67
48.095,0.999512,299854,2048.00
48.831,0.999561,299869,2275.56
50.111,0.999609,299884,2560.00
51.039,0.999658,299898,2925.71
52.543,0.999707,299913,3413.33
54.847,0.999756,299927,4096.00
58.975,0.999780,299935,4551.11
60.479,0.999805,299942,5120.00
61.471,0.999829,299949,5851.43
61.951,0.999854,299957,6826.67
63.359,0.999878,299964,8192.00
63.903,0.999890,299968,9102.22
64.863,0.999902,299971,10240.00
66.623,0.999915,299975,11702.86
67.903,0.999927,299979,13653.33
68.735,0.999939,299982,16384.00
69.759,0.999945,299984,18204.44
81.407,0.999951,299986,20480.00
84.223,0.999957,299988,23405.71
84.735,0.999963,299990,27306.67
84.799,0.999969,299991,32768.00
87.423,0.999973,299992,36408.89
90.623,0.999976,299993,40960.00
93.631,0.999979,299994,46811.43
106.559,0.999982,299995,54613.33
108.095,0.999985,299996,65536.00
108.095,0.999986,299996,72817.78
114.751,0.999988,299997,81920.00
114.751,0.999989,299997,93622.86
116.415,0.999991,299998,109226.67
116.415,0.999992,299998,131072.00
116.415,0.999993,299998,145635.56
117.439,0.999994,299999,163840.00
117.439,0.999995,299999,187245.71
117.439,0.999995,299999,218453.33
117.439,0.999996,299999,262144.00
117.439,0.999997,299999,291271.11
130.239,0.999997,300000,327680.00
130.239,1.000000,300000,inf
