Value,Percentile,TotalCount,1/(1-Percentile)
0.501,0.000000,2,1.00
0.631,0.100000,34972,1.11
0.651,0.200000,63624,1.25
0.671,0.300000,101267,1.43
0.681,0.400000,122569,1.67
0.692,0.500000,151409,2.00
0.701,0.550000,165001,2.22
0.711,0.600000,185033,2.50
0.721,0.650000,203393,2.86
0.722,0.700000,210649,3.33
0.732,0.750000,226524,4.00
0.741,0.775000,234067,4.44
0.742,0.800000,240067,5.00
0.752,0.825000,251489,5.71
0.761,0.850000,256369,6.67
0.771,0.875000,264505,8.00
0.772,0.887500,268101,8.89
0.781,0.900000,270843,10.00
0.782,0.912500,273828,11.43
0.792,0.925000,278198,13.33
0.802,0.937500,281382,16.00
0.812,0.943750,283777,17.78
0.822,0.950000,285525,20.00
0.841,0.956250,287128,22.86
0.862,0.962500,288996,26.67
0.911,0.968750,290687,32.00
0.942,0.971875,291739,35.56
0.982,0.975000,292526,40.00
1.042,0.978125,293475,45.71
1.132,0.981250,294443,53.33
1.252,0.984375,295317,64.00
1.333,0.985938,295809,71.11
1.423,0.987500,296276,80.00
1.523,0.989062,296727,91.43
1.643,0.990625,297206,106.67
1.774,0.992188,297661,128.00
1.853,0.992969,297894,142.22
1.934,0.993750,298129,160.00
2.024,0.994531,298368,182.86
2.125,0.995313,298607,213.33
2.225,0.996094,298830,256.00
2.285,0.996484,298947,284.44
2.345,0.996875,299063,320.00
2.415,0.997266,299198,365.71
2.485,0.997656,299307,426.67
2.575,0.998047,299418,512.00
2.627,0.998242,299474,568.89
2.685,0.998437,299536,640.00
2.737,0.998633,299592,731.43
2.817,0.998828,299650,853.33
2.925,0.999023,299708,1024.00
2.967,0.999121,299739,1137.78
3.057,0.999219,299769,1280.00
3.147,0.999316,299799,1462.86
3.217,0.999414,299826,1706.67
3.317,0.999512,299855,2048.00
3.387,0.999561,299869,2275.56
3.447,0.999609,299883,2560.00
3.537,0.999658,299898,2925.71
3.649,0.999707,299913,3413.33
3.747,0.999756,299927,4096.00
3.787,0.999780,299935,4551.11
3.827,0.999805,299943,5120.00
3.889,0.999829,299950,5851.43
4.069,0.999854,299957,6826.67
4.259,0.999878,299965,8192.00
4.319,0.999890,299968,9102.22
4.371,0.999902,299971,10240.00
4.559,0.999915,299975,11702.86
4.699,0.999927,299979,13653.33
4.759,0.999939,299982,16384.00
4.899,0.999945,299985,18204.44
4.951,0.999951,299986,20480.00
5.091,0.999957,299988,23405.71
5.203,0.999963,299990,27306.67
5.251,0.999969,299991,32768.00
5.703,0.999973,299992,36408.89
5.771,0.999976,299993,40960.00
6.583,0.999979,299994,46811.43
8.119,0.999982,299995,54613.33
10.087,0.999985,299996,65536.00
10.087,0.999986,299996,72817.78
10.223,0.999988,299997,81920.00
10.223,0.999989,299997,93622.86
11.087,0.999991,299998,109226.67
11.087,0.999992,299998,131072.00
11.087,0.999993,299998,145635.56
13.055,0.999994,299999,163840.00
13.055,0.999995,299999,187245.71
13.055,0.999995,299999,218453.33
13.055,0.999996,299999,262144.00
13.055,0.999997,299999,291271.11
15.071,0.999997,300000,327680.00
15.071,1.000000,300000,inf
