Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,175492,1.00
0.001,0.100000,175492,1.11
0.001,0.200000,175492,1.25
0.001,0.300000,175492,1.43
0.001,0.400000,175492,1.67
0.001,0.500000,175492,2.00
0.001,0.550000,175492,2.22
0.016,0.600000,182001,2.50
0.076,0.650000,195323,2.86
0.227,0.700000,210284,3.33
0.357,0.750000,225823,4.00
0.407,0.775000,233406,4.44
0.477,0.800000,240645,5.00
0.538,0.825000,247591,5.71
0.588,0.850000,255286,6.67
0.647,0.875000,263027,8.00
0.688,0.887500,266259,8.89
0.887,0.900000,270006,10.00
2.571,0.912500,273750,11.43
21.663,0.925000,277551,13.33
21.983,0.937500,281343,16.00
22.111,0.943750,283318,17.78
22.223,0.950000,285150,20.00
22.351,0.956250,287168,22.86
22.479,0.962500,288769,26.67
22.671,0.968750,290630,32.00
22.863,0.971875,291644,35.56
23.231,0.975000,292509,40.00
52.895,0.978125,293438,45.71
85.183,0.981250,294474,53.33
85.567,0.984375,295535,64.00
85.631,0.985938,295809,71.11
85.759,0.987500,296425,80.00
85.823,0.989062,296812,91.43
85.951,0.990625,297447,106.67
86.015,0.992188,297802,128.00
86.079,0.992969,298084,142.22
86.143,0.993750,298372,160.00
86.143,0.994531,298372,182.86
86.207,0.995313,298646,213.33
86.271,0.996094,298841,256.00
86.335,0.996484,299052,284.44
86.399,0.996875,299175,320.00
86.463,0.997266,299302,365.71
86.463,0.997656,299302,426.67
86.591,0.998047,299505,512.00
86.591,0.998242,299505,568.89
86.655,0.998437,299569,640.00
86.719,0.998633,299612,731.43
86.847,0.998828,299665,853.33
87.423,0.999023,299708,1024.00
100.735,0.999121,299737,1137.78
132.607,0.999219,299766,1280.00
188.799,0.999316,299795,1462.86
255.871,0.999414,299825,1706.67
319.487,0.999512,299854,2048.00
358.399,0.999561,299869,2275.56
373.247,0.999609,299883,2560.00
389.631,0.999658,299898,2925.71
408.319,0.999707,299914,3413.33
417.279,0.999756,299927,4096.00
434.943,0.999780,299935,4551.11
466.687,0.999805,299942,5120.00
484.095,0.999829,299949,5851.43
529.407,0.999854,299957,6826.67
620.543,0.999878,299964,8192.00
664.575,0.999890,299968,9102.22
680.959,0.999902,299971,10240.00
700.927,0.999915,299975,11702.86
721.919,0.999927,299979,13653.33
765.951,0.999939,299982,16384.00
779.263,0.999945,299984,18204.44
782.847,0.999951,299986,20480.00
804.863,0.999957,299988,23405.71
839.679,0.999963,299990,27306.67
847.359,0.999969,299991,32768.00
867.327,0.999973,299992,36408.89
870.911,0.999976,299993,40960.00
873.471,0.999979,299994,46811.43
879.103,0.999982,299995,54613.33
905.727,0.999985,299996,65536.00
905.727,0.999986,299996,72817.78
910.335,0.999988,299997,81920.00
910.335,0.999989,299997,93622.86
932.863,0.999991,299998,109226.67
932.863,0.999992,299998,131072.00
932.863,0.999993,299998,145635.56
934.911,0.999994,299999,163840.00
934.911,0.999995,299999,187245.71
934.911,0.999995,299999,218453.33
934.911,0.999996,299999,262144.00
934.911,0.999997,299999,291271.11
964.607,0.999997,300000,327680.00
964.607,1.000000,300000,inf
