Value,Percentile,TotalCount,1/(1-Percentile)
0.571,0.000000,1,1.00
1.373,0.100000,30036,1.11
4.151,0.200000,61141,1.25
4.239,0.300000,90625,1.43
4.319,0.400000,123877,1.67
4.391,0.500000,152631,2.00
4.419,0.550000,165065,2.22
4.471,0.600000,183072,2.50
4.511,0.650000,197125,2.86
4.559,0.700000,211002,3.33
4.619,0.750000,226414,4.00
4.659,0.775000,234216,4.44
4.699,0.800000,240236,5.00
4.811,0.825000,247655,5.71
5.343,0.850000,255031,6.67
5.975,0.875000,262512,8.00
6.263,0.887500,266359,8.89
6.495,0.900000,270142,10.00
6.695,0.912500,273846,11.43
6.895,0.925000,277512,13.33
7.115,0.937500,281416,16.00
7.227,0.943750,283180,17.78
7.355,0.950000,285002,20.00
7.515,0.956250,286902,22.86
7.695,0.962500,288843,26.67
7.835,0.968750,290679,32.00
7.907,0.971875,291599,35.56
7.987,0.975000,292500,40.00
8.067,0.978125,293481,45.71
8.139,0.981250,294385,53.33
8.223,0.984375,295390,64.00
8.263,0.985938,295854,71.11
8.303,0.987500,296285,80.00
8.351,0.989062,296729,91.43
8.423,0.990625,297252,106.67
8.503,0.992188,297694,128.00
8.551,0.992969,297907,142.22
8.599,0.993750,298135,160.00
8.663,0.994531,298372,182.86
8.727,0.995313,298609,213.33
8.863,0.996094,298833,256.00
8.967,0.996484,298946,284.44
9.215,0.996875,299063,320.00
13.919,0.997266,299180,365.71
15.423,0.997656,299297,426.67
17.407,0.998047,299416,512.00
17.855,0.998242,299478,568.89
18.111,0.998437,299532,640.00
18.383,0.998633,299591,731.43
18.847,0.998828,299652,853.33
19.423,0.999023,299711,1024.00
19.711,0.999121,299738,1137.78
19.887,0.999219,299766,1280.00
20.495,0.999316,299797,1462.86
21.215,0.999414,299825,1706.67
26.735,0.999512,299854,2048.00
29.391,0.999561,299869,2275.56
31.615,0.999609,299884,2560.00
33.407,0.999658,299899,2925.71
38.271,0.999707,299913,3413.33
42.879,0.999756,299927,4096.00
43.775,0.999780,299935,4551.11
44.799,0.999805,299942,5120.00
46.207,0.999829,299949,5851.43
48.863,0.999854,299957,6826.67
50.687,0.999878,299964,8192.00
54.367,0.999890,299968,9102.22
56.543,0.999902,299971,10240.00
58.495,0.999915,299975,11702.86
61.887,0.999927,299979,13653.33
63.103,0.999939,299982,16384.00
66.559,0.999945,299984,18204.44
67.391,0.999951,299986,20480.00
70.015,0.999957,299988,23405.71
76.607,0.999963,299990,27306.67
82.751,0.999969,299991,32768.00
82.879,0.999973,299992,36408.89
83.327,0.999976,299993,40960.00
84.735,0.999979,299994,46811.43
86.975,0.999982,299995,54613.33
89.343,0.999985,299996,65536.00
89.343,0.999986,299996,72817.78
93.631,0.999988,299997,81920.00
93.631,0.999989,299997,93622.86
96.639,0.999991,299998,109226.67
96.639,0.999992,299998,131072.00
96.639,0.999993,299998,145635.56
99.647,0.999994,299999,163840.00
99.647,0.999995,299999,187245.71
99.647,0.999995,299999,218453.33
99.647,0.999996,299999,262144.00
99.647,0.999997,299999,291271.11
109.119,0.999997,300000,327680.00
109.119,1.000000,300000,inf
