Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,182151,1.00
0.001,0.100000,182151,1.11
0.001,0.200000,182151,1.25
0.001,0.300000,182151,1.43
0.001,0.400000,182151,1.67
0.001,0.500000,182151,2.00
0.001,0.550000,182151,2.22
0.001,0.600000,182151,2.50
0.046,0.650000,195583,2.86
0.207,0.700000,210136,3.33
0.366,0.750000,225055,4.00
0.407,0.775000,233412,4.44
0.477,0.800000,240330,5.00
0.557,0.825000,247507,5.71
0.598,0.850000,255260,6.67
0.647,0.875000,262962,8.00
0.687,0.887500,266263,8.89
0.928,0.900000,270052,10.00
3.463,0.912500,273752,11.43
21.743,0.925000,277578,13.33
22.047,0.937500,281327,16.00
22.159,0.943750,283179,17.78
22.271,0.950000,285017,20.00
22.399,0.956250,286954,22.86
22.543,0.962500,288796,26.67
22.751,0.968750,290711,32.00
22.911,0.971875,291571,35.56
23.455,0.975000,292506,40.00
51.519,0.978125,293438,45.71
84.863,0.981250,294400,53.33
85.567,0.984375,295534,64.00
85.695,0.985938,296068,71.11
85.759,0.987500,296312,80.00
85.887,0.989062,296999,91.43
85.951,0.990625,297335,106.67
86.079,0.992188,297940,128.00
86.079,0.992969,297940,142.22
86.143,0.993750,298201,160.00
86.207,0.994531,298449,182.86
86.271,0.995313,298644,213.33
86.335,0.996094,298866,256.00
86.399,0.996484,299040,284.44
86.463,0.996875,299166,320.00
86.527,0.997266,299309,365.71
86.527,0.997656,299309,426.67
86.655,0.998047,299463,512.00
86.719,0.998242,299511,568.89
86.783,0.998437,299544,640.00
86.975,0.998633,299599,731.43
90.943,0.998828,299649,853.33
162.815,0.999023,299708,1024.00
195.583,0.999121,299737,1137.78
239.743,0.999219,299766,1280.00
283.647,0.999316,299796,1462.86
322.559,0.999414,299825,1706.67
350.207,0.999512,299854,2048.00
370.687,0.999561,299869,2275.56
395.007,0.999609,299884,2560.00
407.295,0.999658,299898,2925.71
410.879,0.999707,299913,3413.33
447.743,0.999756,299927,4096.00
471.551,0.999780,299935,4551.11
498.943,0.999805,299942,5120.00
515.327,0.999829,299949,5851.43
547.839,0.999854,299957,6826.67
569.343,0.999878,299964,8192.00
588.287,0.999890,299968,9102.22
599.551,0.999902,299971,10240.00
615.935,0.999915,299975,11702.86
633.855,0.999927,299979,13653.33
643.583,0.999939,299982,16384.00
653.311,0.999945,299984,18204.44
672.255,0.999951,299986,20480.00
707.583,0.999957,299988,23405.71
719.871,0.999963,299990,27306.67
748.031,0.999969,299991,32768.00
771.583,0.999973,299992,36408.89
802.815,0.999976,299993,40960.00
811.007,0.999979,299994,46811.43
823.807,0.999982,299995,54613.33
838.143,0.999985,299996,65536.00
838.143,0.999986,299996,72817.78
867.327,0.999988,299997,81920.00
867.327,0.999989,299997,93622.86
895.487,0.999991,299998,109226.67
895.487,0.999992,299998,131072.00
895.487,0.999993,299998,145635.56
924.159,0.999994,299999,163840.00
924.159,0.999995,299999,187245.71
924.159,0.999995,299999,218453.33
924.159,0.999996,299999,262144.00
924.159,0.999997,299999,291271.11
947.199,0.999997,300000,327680.00
947.199,1.000000,300000,inf
