Value,Percentile,TotalCount,1/(1-Percentile)
0.651,0.000000,2,1.00
1.012,0.100000,31554,1.11
1.122,0.200000,60871,1.25
4.111,0.300000,90896,1.43
4.239,0.400000,122419,1.67
4.331,0.500000,150473,2.00
4.379,0.550000,167066,2.22
4.431,0.600000,182185,2.50
4.479,0.650000,195342,2.86
4.539,0.700000,211165,3.33
4.611,0.750000,225867,4.00
4.659,0.775000,233324,4.44
4.779,0.800000,240054,5.00
5.771,0.825000,247539,5.71
6.615,0.850000,255137,6.67
7.055,0.875000,262608,8.00
7.415,0.887500,266318,8.89
7.867,0.900000,270060,10.00
8.319,0.912500,273774,11.43
13.863,0.925000,277510,13.33
15.239,0.937500,281251,16.00
16.623,0.943750,283324,17.78
16.783,0.950000,285051,20.00
17.039,0.956250,286883,22.86
17.535,0.962500,288866,26.67
17.679,0.968750,290790,32.00
17.743,0.971875,291582,35.56
17.823,0.975000,292594,40.00
17.887,0.978125,293473,45.71
17.983,0.981250,294458,53.33
18.127,0.984375,295367,64.00
18.287,0.985938,295795,71.11
18.559,0.987500,296271,80.00
19.247,0.989062,296719,91.43
19.599,0.990625,297228,106.67
25.087,0.992188,297659,128.00
25.823,0.992969,297903,142.22
26.623,0.993750,298127,160.00
29.295,0.994531,298360,182.86
30.895,0.995313,298594,213.33
33.279,0.996094,298835,256.00
33.503,0.996484,298956,284.44
33.727,0.996875,299074,320.00
33.951,0.997266,299187,365.71
34.175,0.997656,299300,426.67
34.463,0.998047,299422,512.00
34.591,0.998242,299477,568.89
34.783,0.998437,299543,640.00
35.007,0.998633,299590,731.43
35.519,0.998828,299652,853.33
36.831,0.999023,299708,1024.00
38.047,0.999121,299737,1137.78
41.247,0.999219,299766,1280.00
43.007,0.999316,299795,1462.86
43.839,0.999414,299825,1706.67
44.255,0.999512,299855,2048.00
44.479,0.999561,299874,2275.56
44.639,0.999609,299885,2560.00
44.959,0.999658,299899,2925.71
45.247,0.999707,299913,3413.33
45.823,0.999756,299927,4096.00
46.239,0.999780,299935,4551.11
47.007,0.999805,299942,5120.00
47.871,0.999829,299949,5851.43
48.415,0.999854,299957,6826.67
49.375,0.999878,299964,8192.00
49.567,0.999890,299968,9102.22
49.983,0.999902,299971,10240.00
50.719,0.999915,299975,11702.86
51.231,0.999927,299979,13653.33
51.519,0.999939,299982,16384.00
52.927,0.999945,299984,18204.44
53.695,0.999951,299986,20480.00
54.143,0.999957,299988,23405.71
54.527,0.999963,299990,27306.67
54.943,0.999969,299991,32768.00
54.975,0.999973,299992,36408.89
55.615,0.999976,299993,40960.00
57.439,0.999979,299994,46811.43
58.751,0.999982,299995,54613.33
63.231,0.999985,299996,65536.00
63.231,0.999986,299996,72817.78
63.519,0.999988,299997,81920.00
63.519,0.999989,299997,93622.86
89.279,0.999991,299998,109226.67
89.279,0.999992,299998,131072.00
89.279,0.999993,299998,145635.56
95.167,0.999994,299999,163840.00
95.167,0.999995,299999,187245.71
95.167,0.999995,299999,218453.33
95.167,0.999996,299999,262144.00
95.167,0.999997,299999,291271.11
117.119,0.999997,300000,327680.00
117.119,1.000000,300000,inf
