Value,Percentile,TotalCount,1/(1-Percentile)
9.023,0.000000,1,1.00
67.199,0.100000,30001,1.11
70.271,0.200000,60800,1.25
73.855,0.300000,90024,1.43
110.271,0.400000,120563,1.67
112.767,0.500000,150406,2.00
113.663,0.550000,165487,2.22
114.559,0.600000,180415,2.50
115.583,0.650000,195185,2.86
133.631,0.700000,210009,3.33
173.695,0.750000,225883,4.00
174.591,0.775000,232985,4.44
176.383,0.800000,240647,5.00
177.023,0.825000,248217,5.71
178.943,0.850000,255062,6.67
190.463,0.875000,262555,8.00
371.967,0.887500,266252,8.89
382.207,0.900000,270127,10.00
413.695,0.912500,273766,11.43
427.519,0.925000,277559,13.33
454.143,0.937500,281250,16.00
482.047,0.943750,283131,17.78
519.167,0.950000,285005,20.00
564.223,0.956250,286884,22.86
605.183,0.962500,288765,26.67
640.511,0.968750,290625,32.00
656.895,0.971875,291574,35.56
675.327,0.975000,292507,40.00
692.223,0.978125,293462,45.71
710.655,0.981250,294378,53.33
742.911,0.984375,295328,64.00
766.463,0.985938,295791,71.11
796.671,0.987500,296251,80.00
826.367,0.989062,296721,91.43
852.991,0.990625,297189,106.67
879.615,0.992188,297660,128.00
891.903,0.992969,297894,142.22
904.191,0.993750,298125,160.00
914.943,0.994531,298360,182.86
927.231,0.995313,298598,213.33
939.519,0.996094,298836,256.00
945.663,0.996484,298946,284.44
953.343,0.996875,299072,320.00
959.487,0.997266,299187,365.71
964.607,0.997656,299309,426.67
969.727,0.998047,299416,512.00
972.799,0.998242,299473,568.89
975.359,0.998437,299536,640.00
978.431,0.998633,299595,731.43
984.575,0.998828,299649,853.33
990.719,0.999023,299710,1024.00
994.303,0.999121,299737,1137.78
997.887,0.999219,299769,1280.00
1001.471,0.999316,299797,1462.86
1003.519,0.999414,299825,1706.67
1006.591,0.999512,299857,2048.00
1008.639,0.999561,299872,2275.56
1010.175,0.999609,299884,2560.00
1012.223,0.999658,299901,2925.71
1013.759,0.999707,299913,3413.33
1014.783,0.999756,299928,4096.00
1016.319,0.999780,299940,4551.11
1016.831,0.999805,299946,5120.00
1017.343,0.999829,299953,5851.43
1017.855,0.999854,299959,6826.67
1018.879,0.999878,299964,8192.00
1020.415,0.999890,299972,9102.22
1020.415,0.999902,299972,10240.00
1021.951,0.999915,299978,11702.86
1022.463,0.999927,299979,13653.33
1027.071,0.999939,299982,16384.00
1028.095,0.999945,299984,18204.44
1030.655,0.999951,299987,20480.00
1033.727,0.999957,299988,23405.71
1038.335,0.999963,299990,27306.67
1041.407,0.999969,299991,32768.00
1044.479,0.999973,299993,36408.89
1044.479,0.999976,299993,40960.00
1046.015,0.999979,299994,46811.43
1046.527,0.999982,299995,54613.33
1051.647,0.999985,299996,65536.00
1051.647,0.999986,299996,72817.78
1062.911,0.999988,299997,81920.00
1062.911,0.999989,299997,93622.86
1093.631,0.999991,299998,109226.67
1093.631,0.999992,299998,131072.00
1093.631,0.999993,299998,145635.56
1202.175,0.999994,299999,163840.00
1202.175,0.999995,299999,187245.71
1202.175,0.999995,299999,218453.33
1202.175,0.999996,299999,262144.00
1202.175,0.999997,299999,291271.11
1422.335,0.999997,300000,327680.00
1422.335,1.000000,300000,inf
