Value,Percentile,TotalCount,1/(1-Percentile)
0.691,0.000000,1,1.00
1.072,0.100000,31300,1.11
3.447,0.200000,60003,1.25
4.119,0.300000,91786,1.43
4.199,0.400000,120558,1.67
4.279,0.500000,152383,2.00
4.319,0.550000,167566,2.22
4.359,0.600000,182091,2.50
4.399,0.650000,196090,2.86
4.451,0.700000,211801,3.33
4.499,0.750000,226258,4.00
4.531,0.775000,232878,4.44
4.571,0.800000,240758,5.00
4.619,0.825000,248931,5.71
4.671,0.850000,255259,6.67
5.063,0.875000,262504,8.00
5.583,0.887500,266251,8.89
6.155,0.900000,270076,10.00
6.483,0.912500,273776,11.43
6.695,0.925000,277717,13.33
6.875,0.937500,281363,16.00
6.975,0.943750,283145,17.78
7.095,0.950000,285071,20.00
7.235,0.956250,286963,22.86
7.407,0.962500,288849,26.67
7.595,0.968750,290666,32.00
7.695,0.971875,291612,35.56
7.795,0.975000,292551,40.00
7.895,0.978125,293473,45.71
7.999,0.981250,294402,53.33
8.087,0.984375,295336,64.00
8.127,0.985938,295785,71.11
8.179,0.987500,296295,80.00
8.231,0.989062,296749,91.43
8.287,0.990625,297202,106.67
8.359,0.992188,297707,128.00
8.399,0.992969,297925,142.22
8.463,0.993750,298154,160.00
8.519,0.994531,298374,182.86
8.591,0.995313,298608,213.33
8.679,0.996094,298847,256.00
8.727,0.996484,298952,284.44
8.791,0.996875,299077,320.00
8.831,0.997266,299181,365.71
8.879,0.997656,299299,426.67
8.943,0.998047,299425,512.00
8.983,0.998242,299488,568.89
9.023,0.998437,299536,640.00
9.087,0.998633,299591,731.43
9.175,0.998828,299650,853.33
9.255,0.999023,299714,1024.00
9.279,0.999121,299740,1137.78
9.319,0.999219,299768,1280.00
9.375,0.999316,299795,1462.86
9.415,0.999414,299829,1706.67
9.439,0.999512,299854,2048.00
9.479,0.999561,299871,2275.56
9.503,0.999609,299884,2560.00
9.583,0.999658,299899,2925.71
9.775,0.999707,299914,3413.33
11.223,0.999756,299927,4096.00
13.423,0.999780,299935,4551.11
14.503,0.999805,299942,5120.00
17.071,0.999829,299949,5851.43
18.415,0.999854,299957,6826.67
20.223,0.999878,299964,8192.00
21.375,0.999890,299968,9102.22
26.431,0.999902,299971,10240.00
30.911,0.999915,299975,11702.86
35.007,0.999927,299979,13653.33
42.623,0.999939,299982,16384.00
45.695,0.999945,299984,18204.44
52.543,0.999951,299986,20480.00
53.311,0.999957,299988,23405.71
55.231,0.999963,299990,27306.67
55.935,0.999969,299991,32768.00
57.983,0.999973,299992,36408.89
59.807,0.999976,299993,40960.00
61.599,0.999979,299994,46811.43
61.791,0.999982,299995,54613.33
61.983,0.999985,299996,65536.00
61.983,0.999986,299996,72817.78
64.351,0.999988,299997,81920.00
64.351,0.999989,299997,93622.86
65.215,0.999991,299998,109226.67
65.215,0.999992,299998,131072.00
65.215,0.999993,299998,145635.56
93.055,0.999994,299999,163840.00
93.055,0.999995,299999,187245.71
93.055,0.999995,299999,218453.33
93.055,0.999996,299999,262144.00
93.055,0.999997,299999,291271.11
134.911,0.999997,300000,327680.00
134.911,1.000000,300000,inf
