Value,Percentile,TotalCount,1/(1-Percentile)
0.531,0.000000,1,1.00
4.191,0.100000,31784,1.11
4.259,0.200000,64248,1.25
4.319,0.300000,93486,1.43
4.371,0.400000,120468,1.67
4.419,0.500000,151356,2.00
4.451,0.550000,169720,2.22
4.471,0.600000,180210,2.50
4.499,0.650000,198049,2.86
4.531,0.700000,214484,3.33
4.559,0.750000,228595,4.00
4.579,0.775000,235621,4.44
4.599,0.800000,240993,5.00
4.619,0.825000,247969,5.71
4.639,0.850000,255374,6.67
4.671,0.875000,265120,8.00
4.679,0.887500,268001,8.89
4.691,0.900000,271184,10.00
4.699,0.912500,274140,11.43
4.711,0.925000,277781,13.33
4.731,0.937500,282306,16.00
4.739,0.943750,283737,17.78
4.751,0.950000,285810,20.00
4.763,0.956250,287209,22.86
4.779,0.962500,289528,26.67
4.791,0.968750,291022,32.00
4.803,0.971875,291758,35.56
4.819,0.975000,292588,40.00
4.843,0.978125,293468,45.71
4.899,0.981250,294382,53.33
5.019,0.984375,295329,64.00
5.103,0.985938,295813,71.11
5.183,0.987500,296258,80.00
5.271,0.989062,296772,91.43
5.351,0.990625,297198,106.67
5.463,0.992188,297665,128.00
5.523,0.992969,297906,142.22
5.603,0.993750,298129,160.00
5.703,0.994531,298365,182.86
5.831,0.995313,298598,213.33
6.083,0.996094,298829,256.00
6.243,0.996484,298955,284.44
6.435,0.996875,299066,320.00
6.635,0.997266,299184,365.71
6.903,0.997656,299297,426.67
7.195,0.998047,299416,512.00
7.355,0.998242,299475,568.89
7.535,0.998437,299533,640.00
7.767,0.998633,299590,731.43
8.007,0.998828,299652,853.33
8.207,0.999023,299709,1024.00
8.383,0.999121,299737,1137.78
8.567,0.999219,299766,1280.00
8.767,0.999316,299796,1462.86
9.039,0.999414,299826,1706.67
9.415,0.999512,299854,2048.00
9.703,0.999561,299869,2275.56
10.167,0.999609,299883,2560.00
10.463,0.999658,299898,2925.71
10.695,0.999707,299913,3413.33
11.239,0.999756,299927,4096.00
11.463,0.999780,299935,4551.11
11.839,0.999805,299943,5120.00
12.175,0.999829,299949,5851.43
12.671,0.999854,299957,6826.67
13.463,0.999878,299964,8192.00
13.799,0.999890,299968,9102.22
13.903,0.999902,299971,10240.00
14.223,0.999915,299975,11702.86
14.663,0.999927,299979,13653.33
15.071,0.999939,299982,16384.00
15.647,0.999945,299984,18204.44
15.735,0.999951,299986,20480.00
15.951,0.999957,299988,23405.71
16.383,0.999963,299990,27306.67
16.639,0.999969,299991,32768.00
16.879,0.999973,299992,36408.89
17.711,0.999976,299993,40960.00
17.823,0.999979,299994,46811.43
18.255,0.999982,299995,54613.33
18.335,0.999985,299996,65536.00
18.335,0.999986,299996,72817.78
18.479,0.999988,299997,81920.00
18.479,0.999989,299997,93622.86
18.991,0.999991,299998,109226.67
18.991,0.999992,299998,131072.00
18.991,0.999993,299998,145635.56
19.199,0.999994,299999,163840.00
19.199,0.999995,299999,187245.71
19.199,0.999995,299999,218453.33
19.199,0.999996,299999,262144.00
19.199,0.999997,299999,291271.11
27.615,0.999997,300000,327680.00
27.615,1.000000,300000,inf
